Pocrane;3624983,52
Pompéu;15877918,78
Ponte Nova;61277166,61
Ponto Chique;3330173,83
Ponto dos Volantes;6265602,52
Porteirinha;13158997,05
Porto Firme;4913597,84
Poté;7120926,36
Pouso Alegre;80825871,12
Pouso Alto;3800201,53
Poço Fundo;7666942,56
Poços de Caldas;158844795,37
Prados;3495710,42
Prata;16701035,05
Pratinha;3741852,90
Pratápolis;5612488,65
Presidente Bernardes;3838322,22
Presidente Juscelino;3126700,09
Presidente Kubitschek;2297790,52
Presidente Olegário;11755258,54
Prudente de Morais;4424023,34
Quartel Geral;2692280,46
Queluzito;2335551,08
Raposos;5920073,62
Raul Soares;10208135,30
Recreio;4604532,25
Reduto;3694682,16
Resende Costa;4288793,58
Resplendor;10508548,48
Ressaquinha;3026092,56
Riachinho;4888193,72
Riacho dos Machados;4687455,58
Ribeirão Vermelho;3406534,91
Ribeirão das Neves;127347423,85
Rio Acima;12240526,51
Rio Casca;5986718,32
Rio Doce;2494933,80
Rio Espera;3247362,00
Rio Manso;3100370,31
Rio Novo;4458894,00
Rio Paranaíba;8849566,28
Rio Pardo de Minas;11535722,93
Rio Piracicaba;7801306,27
Rio Pomba;7739440,17
Rio Preto;3497634,08
Rio Vermelho;6812508,84
Rio do Prado;3242112,20
Ritápolis;3110103,79
Rochedo de Minas;1942111,36
Rodeiro;4678896,34
Romaria;2972015,42
Rosário da Limeira;3601748,51
Rubelita;4007320,77
Rubim;4326585,55
Sabará;46989052,51
Sabinópolis;8195104,92
Sacramento;18639088,75
Salinas;23400509,50
Salto da Divisa;4967365,32
Santa Bárbara;22266816,65
Santa Bárbara do Leste;2784334,42
Santa Bárbara do Monte Verde;2910744,01
Santa Bárbara do Tugúrio;2653766,29
Santa Cruz de Minas;3005710,26
Santa Cruz de Salinas;2819685,88
Santa Cruz do Escalvado;3908374,93
Santa Efigênia de Minas;3480194,97
Santa Fé de Minas;2997078,97
Santa Helena de Minas;3995074,18
Santa Juliana;9783362,79
Santa Luzia;67020951,42
Santa Margarida;10228692,18
Santa Maria de Itabira;4462716,49
Santa Maria do Salto;3246127,01
Santa Maria do Suaçuí;4676893,79
Santa Rita de Caldas;4795907,05
Santa Rita de Ibitipoca;3528934,72
Santa Rita de Jacutinga;3116820,99
Santa Rita de Minas;3514470,83
Santa Rita do Itueto;3102365,94
Santa Rita do Sapucaí;14038613,45
Santa Rosa da Serra;2467348,38
Santa Vitória;21251450,34
Santana da Vargem;4722159,22
Santana de Cataguases;3516148,46
Santana de Pirapama;4012762,68
Santana do Deserto;2841171,91
Santana do Garambéu;2939479,15
Santana do Jacaré;3661130,64
Santana do Manhuaçu;4848863,65
Santana do Paraíso;11561940,76
Santana do Riacho;2601771,83
Santana dos Montes;2743942,90
Santo Antônio do Amparo;14705220,83
Santo Antônio do Aventureiro;2320272,51
Santo Antônio do Grama;5086704,76
Santo Antônio do Itambé;2429850,60
Santo Antônio do Jacinto;5557346,16
Santo Antônio do Monte;18674189,43
Santo Antônio do Retiro;4733073,02
Santo Antônio do Rio Abaixo;2764547,00
Santo Hipólito;3480528,13
Santos Dumont;19063407,89
Sapucaí-Mirim;3534788,57
Sardoá;3246615,90
Sarzedo;27490340,70
Sem-Peixe;2567622,31
Senador Amaral;3453611,34
Senador Cortes;1885496,33
Senador Firmino;3219247,41
Senador José Bento;1966497,14
Senador Modestino Gonçalves;3696165,87
Senhora de Oliveira;3926433,72
Senhora do Porto;2611899,73
Senhora dos Remédios;5456605,73
Sericita;4931725,01
Seritinga;2321879,16
Serra Azul de Minas;2667578,15
Serra da Saudade;2058961,55
Serra do Salitre;6723716,31
Serra dos Aimorés;3486483,66
Serrania;5492243,15
Serranos;2667077,93
Serranópolis de Minas;3437872,89
Serro;11783489,99
Sete Lagoas;187057897,73
Setubinha;5098343,45
Silveirânia;2420784,50
Silvianópolis;2730303,66
Simonésia;9405972,19
Simão Pereira;3299406,04
Sobrália;2752337,72
Soledade de Minas;2934347,17
São Bento Abade;2800410,35
São Brás do Suaçuí;3319469,96
São Domingos das Dores;3609287,06
São Domingos do Prata;9154818,96
São Francisco;19948129,95
São Francisco de Paula;3988745,95
São Francisco de Sales;4722736,50
São Francisco do Glória;3103161,21
São Félix de Minas;3116558,39
São Geraldo;4559120,94
São Geraldo da Piedade;3312680,66
São Geraldo do Baixio;3172817,19
São Gonçalo do Abaeté;4545063,25
São Gonçalo do Pará;6574857,17
São Gonçalo do Rio Abaixo;35440917,58
São Gonçalo do Rio Preto;2546975,10
São Gonçalo do Sapucaí;10383522,04
São Gotardo;17651733,51
São Joaquim de Bicas;13980345,05
São José da Barra;6430360,13
São José da Lapa;14112411,77
São José da Safira;3007334,24
São José da Varginha;2696822,04
São José do Alegre;2342678,98
São José do Divino;4137410,61
São José do Goiabal;3322762,00
São José do Jacuri;3169980,58
São José do Mantimento;2419178,65
São João Batista do Glória;8014646,65
São João Evangelista;9263574,97
São João Nepomuceno;12222210,73
São João da Lagoa;2782902,24
São João da Mata;2603307,69
São João da Ponte;12100611,05
São João das Missões;4921280,74
São João del Rei;59066386,16
São João do Manhuaçu;6147582,55
São João do Manteninha;3696359,84
São João do Oriente;3859831,88
São João do Pacuí;2402657,46
São João do Paraíso;9162172,76
São Lourenço;30707568,96
São Miguel do Anta;4628944,34
São Pedro da União;4205899,66
São Pedro do Suaçuí;3876297,64
São Pedro dos Ferros;4159118,36
São Romão;5570793,25
São Roque de Minas;5544857,85
São Sebastião da Bela Vista;3102830,09
São Sebastião da Vargem Alegre;2584187,21
São Sebastião do Anta;3016498,53
São Sebastião do Maranhão;4385337,13
São Sebastião do Oeste;5230942,76
São Sebastião do Paraíso;74752748,19
São Sebastião do Rio Preto;2515169,75
São Sebastião do Rio Verde;2438149,63
São Thomé das Letras;4068148,90
São Tiago;4552928,51
São Tomás de Aquino;6129921,55
São Vicente de Minas;4118607,16
Tabuleiro;2680723,35
Taiobeiras;18728657,05
Taparuba;2695093,40
Tapira;5008330,68
Tapiraí;2425662,12
Taquaraçu de Minas;2992612,74
Tarumirim;6200273,70
Teixeiras;5009206,85
Teófilo Otoni;111953677,74
Timóteo;38955594,32
Tiradentes;4162925,45
Tiros;5057913,44
Tocantins;5639281,68
Tocos do Moji;2899010,45
Toledo;3329204,28
Tombos;6379373,08
Três Corações;33826600,88
Três Marias;18887632,50
Três Pontas;35499092,12
Tumiritinga;3656023,46
Tupaciguara;15898705,24
Turmalina;10203653,65
Turvolândia;2738741,01
Ubaporanga;5026508,68
Ubaí;5793539,34
Uberaba;203483459,58
Uberlândia;475843931,96
Ubá;34969728,03
Umburatiba;2608615,31
Unaí;44616109,59
União de Minas;3263576,57
Uruana de Minas;2538823,52
Urucuia;5849675,29
Urucânia;6178969,94
Vargem Alegre;4181723,13
Vargem Bonita;2662845,67
Vargem Grande do Rio Pardo;3710772,38
Varginha;101724928,90
Varjão de Minas;4922949,83
Varzelândia;8404482,40
Vazante;13186607,54
Verdelândia;3992788,22
Veredinha;3152570,24
Vermelho Novo;3312595,37
Veríssimo;3314841,01
Vespasiano;70251398,57
Vieiras;2268323,03
Virgem da Lapa;6593218,35
Virginópolis;4625835,26
Virgolândia;3729850,96
Virgínia;3752634,48
Visconde do Rio Branco;16502350,81
Viçosa;49100546,89
Volta Grande;3402853,00
Várzea da Palma;18621669,61
Wenceslau Braz;1932755,77
Água Boa;5190144,72
Água Comprida;3918201,95
Águas Formosas;8709991,08
Águas Vermelhas;5883828,43
